"ISO3","DataId","Indicator","Value","Precision","DHS_CountryCode","CountryName","SurveyYear","SurveyId","IndicatorId","IndicatorOrder","IndicatorType","CharacteristicId","CharacteristicOrder","CharacteristicCategory","CharacteristicLabel","ByVariableId","ByVariableLabel","IsTotal","IsPreferred","SDRID","RegionId","SurveyYearLabel","SurveyType","DenominatorWeighted","DenominatorUnweighted","CILow","CIHigh","LevelRank"
"ZAF",3675,"Place of delivery: Health facility",85.2,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELP_C_DHF",83566070,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCDHF",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15543,"Number of live births (or stillbirths) in the last two (or three/five) years",2081,0,"ZA","South Africa",1998,"ZA1998DHS","RH_DELP_C_NUM",83566080,"D",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCNUM",NA,1998,"DHS",NA,2113,NA,NA,NA
"ZAF",399374,"Number of live births (or stillbirths) in the last two (or three/five) years (unweighted)",2113,0,"ZA","South Africa",1998,"ZA1998DHS","RH_DELP_C_UNW",83566090,"U",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCUNW",NA,1998,"DHS",2081,NA,NA,NA,NA
"ZAF",15526,"Assistance during delivery: Doctor",28.2,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_DOC",83606010,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACDOC",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15523,"Assistance during delivery: Nurse/midwife",58.1,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_NRS",83606020,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACNRS",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15527,"Assistance during delivery: Traditional birth attendant",1.2,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_TBA",83606060,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACTBA",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15524,"Assistance during delivery: Relative or other",9.7,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_REL",83606070,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACREL",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15528,"Assistance during delivery: No one",1.8,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_NON",83606080,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACNON",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15525,"Assistance during delivery: don't know or missing",0.9,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_DKM",83606090,"S",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACDKM",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15520,"Assistance during delivery: Total",100,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_TOT",83606100,"T",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACTOT",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15521,"Assistance during delivery from a skilled provider",86.4,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_SKP",83606110,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACSKP",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15522,"Delivery by cesarean section",15.1,1,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_CSC",83606120,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACCSC",NA,1998,"DHS",2081,2113,NA,NA,NA
"ZAF",15519,"Number of live births (or stillbirths) in the last two (or three/five) years",2081,0,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_NUM",83606130,"D",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACNUM",NA,1998,"DHS",NA,2113,NA,NA,NA
"ZAF",205906,"Number of live births (or stillbirths) in the last two (or three/five) years (unweighted)",2113,0,"ZA","South Africa",1998,"ZA1998DHS","RH_DELA_C_UNW",83606140,"U",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACUNW",NA,1998,"DHS",2081,NA,NA,NA,NA
"ZAF",397915,"Children with symptoms of ARI",19.3,1,"ZA","South Africa",1998,"ZA1998DHS","CH_ARIS_C_ARI",93966010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCARI",NA,1998,"DHS",4740,4797,NA,NA,NA
"ZAF",384931,"Number of children born in the last five (or three) years",4740,0,"ZA","South Africa",1998,"ZA1998DHS","CH_ARIS_C_NUM",93966020,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCNUM",NA,1998,"DHS",NA,4797,NA,NA,NA
"ZAF",26068,"Number of children born in the last five (or three) years (unweighted)",4797,0,"ZA","South Africa",1998,"ZA1998DHS","CH_ARIS_C_UNW",93966030,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCUNW",NA,1998,"DHS",4740,NA,NA,NA,NA
"ZAF",665172,"Children with ARI for whom advice or treatment was sought",78.2,1,"ZA","South Africa",1998,"ZA1998DHS","CH_ARIS_C_ADV",93966040,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCADV",NA,1998,"DHS",913,862,NA,NA,NA
"ZAF",658945,"Number of children with symptoms of ARI born in the last five (or three) years",913,0,"ZA","South Africa",1998,"ZA1998DHS","CH_ARIS_C_NM2",93966060,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCNM2",NA,1998,"DHS",NA,862,NA,NA,NA
"ZAF",32724,"Number of children with symptoms of ARI born in the last five (or three) years (unweighted)",862,0,"ZA","South Africa",1998,"ZA1998DHS","CH_ARIS_C_UN2",93966070,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCUN2",NA,1998,"DHS",913,NA,NA,NA,NA
"ZAF",607611,"Treatment of diarrhea: Advice or treatment was sought",60.6,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_ADV",94096010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCADV",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607606,"Treatment of diarrhea: Oral rehydration solution (ORS)",51.2,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_ORS",94096020,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCORS",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607607,"Treatment of diarrhea: Recommended home fluids (RHF) at home",68.6,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_RHF",94096030,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCRHF",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607608,"Treatment of diarrhea: Either ORS or RHF",81,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_ORT",94096040,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCORT",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607609,"Treatment of diarrhea: Increased fluids",57.1,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_INC",94096050,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCINC",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607610,"Treatment of diarrhea: ORT or increased fluids",89.1,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_ORI",94096060,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCORI",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607614,"Treatment of diarrhea: No ORS, RHF or increased fluids",10.9,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_NON",94096070,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCNON",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607615,"Treatment of diarrhea: Intravenous solution",0.4,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_IVS",94096110,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCIVS",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607617,"Treatment of diarrhea: Home remedy - other",86.3,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_HOM",94096130,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCHOM",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607618,"Treatment of diarrhea: No treatment",0.5,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_NOT",94096140,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCNOT",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",607612,"Treatment of diarrhea: don't know or missing",1.7,1,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_DKM",94096150,"S",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCDKM",NA,1998,"DHS",627,634,NA,NA,NA
"ZAF",604853,"Number of children born in the last five (or three) years",627,0,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_NUM",94096160,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCNUM",NA,1998,"DHS",NA,634,NA,NA,NA
"ZAF",27506,"Number of children born in the last five (or three) years (unweighted)",634,0,"ZA","South Africa",1998,"ZA1998DHS","CH_DIAT_C_UNW",94096170,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHDIATCUNW",NA,1998,"DHS",627,NA,NA,NA,NA
"ZAF",157234,"Antenatal care provider: Doctor",16.1,1,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_DOC",83363010,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWDOC",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157238,"Antenatal care provider: Nurse/midwife",77,1,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_NRS",83363020,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWNRS",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157235,"Antenatal care provider: Other",0.5,1,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_OTH",83363080,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWOTH",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157236,"No antenatal care",6.5,1,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_NON",83363100,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWNON",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157239,"Antenatal care: Total",100,1,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_TOT",83363110,"T",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWTOT",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157233,"Antenatal care from a skilled provider",93.1,1,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_SKP",83363120,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWSKP",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157237,"Number of women with a live birth (or stillbirth) in the last two (or three/five) years",1386,0,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_NUM",83363130,"D",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWNUM",NA,2016,"DHS",NA,1376,NA,NA,NA
"ZAF",157242,"Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted)",1376,0,"ZA","South Africa",2016,"ZA2016DHS","RH_ANCP_W_UNW",83363140,"U",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHANCPWUNW",NA,2016,"DHS",1386,NA,NA,NA,NA
"ZAF",463685,"Place of delivery: Public sector",88.4,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_PUB",83566010,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCPUB",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",463682,"Place of delivery: Private sector",7.7,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_PRV",83566020,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCPRV",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",463683,"Place of delivery: At home",3.4,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_HOM",83566030,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCHOM",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",463684,"Place of delivery: Other",0.5,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_OTH",83566040,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCOTH",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",463686,"Place of delivery: Total",100,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_TOT",83566060,"T",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCTOT",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",463689,"Place of delivery: Health facility",96.1,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_DHF",83566070,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCDHF",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473017,"Number of live births (or stillbirths) in the last two (or three/five) years",1414,0,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_NUM",83566080,"D",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCNUM",NA,2016,"DHS",NA,1406,NA,NA,NA
"ZAF",345160,"Number of live births (or stillbirths) in the last two (or three/five) years (unweighted)",1406,0,"ZA","South Africa",2016,"ZA2016DHS","RH_DELP_C_UNW",83566090,"U",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELPCUNW",NA,2016,"DHS",1414,NA,NA,NA,NA
"ZAF",473060,"Assistance during delivery: Doctor",29.5,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_DOC",83606010,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACDOC",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473024,"Assistance during delivery: Nurse/midwife",67.6,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_NRS",83606020,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACNRS",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473061,"Assistance during delivery: Traditional birth attendant",0.2,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_TBA",83606060,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACTBA",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473025,"Assistance during delivery: Relative or other",1.8,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_REL",83606070,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACREL",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473062,"Assistance during delivery: No one",0.9,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_NON",83606080,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACNON",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473019,"Assistance during delivery: Total",100,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_TOT",83606100,"T",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACTOT",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473020,"Assistance during delivery from a skilled provider",97.1,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_SKP",83606110,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACSKP",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473021,"Delivery by cesarean section",25.3,1,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_CSC",83606120,"I",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACCSC",NA,2016,"DHS",1414,1406,NA,NA,NA
"ZAF",473018,"Number of live births (or stillbirths) in the last two (or three/five) years",1414,0,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_NUM",83606130,"D",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACNUM",NA,2016,"DHS",NA,1406,NA,NA,NA
"ZAF",157399,"Number of live births (or stillbirths) in the last two (or three/five) years (unweighted)",1406,0,"ZA","South Africa",2016,"ZA2016DHS","RH_DELA_C_UNW",83606140,"U",1000,0,"Total","Total",14002,"Two years preceding the survey",1,1,"RHDELACUNW",NA,2016,"DHS",1414,NA,NA,NA,NA
"ZAF",157405,"Provider of mothers' first postnatal checkup: Doctor/nurse/midwife",83.2,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_DOC",83663010,"I",1000,0,"Total","Total",0,"",1,1,"RHPCMPWDOC",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157406,"Provider of mothers' first postnatal checkup: Community health worker",0.2,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_CHW",83663030,"I",1000,0,"Total","Total",0,"",1,1,"RHPCMPWCHW",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157407,"Provider of mothers' first postnatal checkup: Traditional birth attendant",0.2,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_TBA",83663050,"I",1000,0,"Total","Total",0,"",1,1,"RHPCMPWTBA",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157408,"No postnatal checkup for mother within first two days of birth",16.4,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_NON",83663070,"I",1000,0,"Total","Total",0,"",1,1,"RHPCMPWNON",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157409,"Provider of mothers' first postnatal checkup: Total",100,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_TOT",83663080,"T",1000,0,"Total","Total",0,"",1,1,"RHPCMPWTOT",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157417,"Number of mothers",1386,0,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_NUM",83663090,"D",1000,0,"Total","Total",0,"",1,1,"RHPCMPWNUM",NA,2016,"DHS",NA,1376,NA,NA,NA
"ZAF",157415,"Number of mothers (unweighted)",1376,0,"ZA","South Africa",2016,"ZA2016DHS","RH_PCMP_W_UNW",83663100,"U",1000,0,"Total","Total",0,"",1,1,"RHPCMPWUNW",NA,2016,"DHS",1386,NA,NA,NA,NA
"ZAF",157410,"Provider of newborns' first postnatal checkup: Doctor/nurse/midwife",86.2,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCCP_C_DOC",83736010,"I",1000,0,"Total","Total",0,"",1,1,"RHPCCPCDOC",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157411,"Provider of newborns' first postnatal checkup: Community health worker",0,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCCP_C_CHW",83736030,"I",1000,0,"Total","Total",0,"",1,1,"RHPCCPCCHW",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157418,"No postnatal checkup for newborn within first two days of birth",13.8,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCCP_C_NON",83736070,"I",1000,0,"Total","Total",0,"",1,1,"RHPCCPCNON",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157419,"Provider of newborns' first postnatal checkup: Total",100,1,"ZA","South Africa",2016,"ZA2016DHS","RH_PCCP_C_TOT",83736080,"T",1000,0,"Total","Total",0,"",1,1,"RHPCCPCTOT",NA,2016,"DHS",1386,1376,NA,NA,NA
"ZAF",157434,"Number of newborns",1386,0,"ZA","South Africa",2016,"ZA2016DHS","RH_PCCP_C_NUM",83736090,"D",1000,0,"Total","Total",0,"",1,1,"RHPCCPCNUM",NA,2016,"DHS",NA,1376,NA,NA,NA
"ZAF",157480,"Number of newborns (unweighted)",1376,0,"ZA","South Africa",2016,"ZA2016DHS","RH_PCCP_C_UNW",83736100,"U",1000,0,"Total","Total",0,"",1,1,"RHPCCPCUNW",NA,2016,"DHS",1386,NA,NA,NA,NA
"ZAF",520801,"Children with symptoms of ARI",3.1,1,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_ARI",93966010,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCARI",NA,2016,"DHS",3444,3413,NA,NA,NA
"ZAF",528550,"Number of children born in the last five (or three) years",3444,0,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_NUM",93966020,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCNUM",NA,2016,"DHS",NA,3413,NA,NA,NA
"ZAF",439924,"Number of children born in the last five (or three) years (unweighted)",3413,0,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_UNW",93966030,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCUNW",NA,2016,"DHS",3444,NA,NA,NA,NA
"ZAF",701545,"Children with ARI for whom advice or treatment was sought",87.6,1,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_ADV",93966040,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCADV",NA,2016,"DHS",107,94,NA,NA,NA
"ZAF",701543,"Children with symptoms of ARI who received antibiotics",42,1,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_ABI",93966050,"I",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCABI",NA,2016,"DHS",107,94,NA,NA,NA
"ZAF",701544,"Number of children with symptoms of ARI born in the last five (or three) years",107,0,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_NM2",93966060,"D",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCNM2",NA,2016,"DHS",NA,94,NA,NA,NA
"ZAF",149151,"Number of children with symptoms of ARI born in the last five (or three) years (unweighted)",94,0,"ZA","South Africa",2016,"ZA2016DHS","CH_ARIS_C_UN2",93966070,"U",1000,0,"Total","Total",14001,"Five years preceding the survey",1,1,"CHARISCUN2",NA,2016,"DHS",107,NA,NA,NA,NA
